0,1,2
"frozenset([128, 'F4', '21H'])",0.0021369645,"[OrderedStatistic(items_base=frozenset([128, '21H']), items_add=frozenset(['F4']), confidence=0.21938775510204084, lift=1.2349172412513505), OrderedStatistic(items_base=frozenset([128, 'F4']), items_add=frozenset(['21H']), confidence=0.11343152341173884, lift=0.8758795487541847), OrderedStatistic(items_base=frozenset(['F4', '21H']), items_add=frozenset([128]), confidence=0.09573283858998145, lift=1.088376766198563)]"
"frozenset(['F2', '22H', 151])",0.0021328231,"[OrderedStatistic(items_base=frozenset(['22H', 151]), items_add=frozenset(['F2']), confidence=0.24771524771524772, lift=0.8491526770913483), OrderedStatistic(items_base=frozenset(['F2', 151]), items_add=frozenset(['22H']), confidence=0.18700072621641248, lift=1.0442632598316333), OrderedStatistic(items_base=frozenset(['F2', '22H']), items_add=frozenset([151]), confidence=0.0399875766752077, lift=0.7992351803908908)]"
"frozenset(['F4', 100])",0.0021162575,"[OrderedStatistic(items_base=frozenset([100]), items_add=frozenset(['F4']), confidence=0.3221941992433796, lift=1.8136070150850505), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([100]), confidence=0.011912254936242627, lift=1.8136070150850505)]"
"frozenset(['00H', 108])",0.0021079747,"[OrderedStatistic(items_base=frozenset([108]), items_add=frozenset(['00H']), confidence=0.18217609162491052, lift=1.0808896918229205), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([108]), confidence=0.012507064402781532, lift=1.0808896918229205)]"
"frozenset(['00H', 'F4', 134])",0.0021079747,"[OrderedStatistic(items_base=frozenset(['00H', 134]), items_add=frozenset(['F4']), confidence=0.14439716312056736, lift=0.8128008158086737), OrderedStatistic(items_base=frozenset(['F4', 134]), items_add=frozenset(['00H']), confidence=0.3171339563862928, lift=1.8816235507496821), OrderedStatistic(items_base=frozenset(['00H', 'F4']), items_add=frozenset([134]), confidence=0.061384466956102265, lift=1.3064908707878604)]"
"frozenset([107, '21H'])",0.0020996919,"[OrderedStatistic(items_base=frozenset([107]), items_add=frozenset(['21H']), confidence=0.087248322147651, lift=0.6737017958830995), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([107]), confidence=0.016213104793578716, lift=0.6737017958830994)]"
"frozenset([161, '23H'])",0.0020996919,"[OrderedStatistic(items_base=frozenset([161]), items_add=frozenset(['23H']), confidence=0.20111067036890123, lift=0.9284728482650065), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([161]), confidence=0.009693701961684066, lift=0.9284728482650064)]"
"frozenset(['F1', '23H', 134])",0.0020996919,"[OrderedStatistic(items_base=frozenset(['23H', 134]), items_add=frozenset(['F1']), confidence=0.16541598694942905, lift=1.5432945354799634), OrderedStatistic(items_base=frozenset(['F1', 134]), items_add=frozenset(['23H']), confidence=0.25814663951120165, lift=1.191792286393117), OrderedStatistic(items_base=frozenset(['F1', '23H']), items_add=frozenset([134]), confidence=0.08147195886228507, lift=1.7340277721218864)]"
"frozenset(['00H', 140])",0.0020955505,"[OrderedStatistic(items_base=frozenset([140]), items_add=frozenset(['00H']), confidence=0.22, lift=1.3053070250878445), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([140]), confidence=0.012433348895495983, lift=1.3053070250878445)]"
frozenset([46]),0.0020914091,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([46]), confidence=0.002091409071331544, lift=1.0)]"
"frozenset(['F1', 93])",0.0020872677,"[OrderedStatistic(items_base=frozenset([93]), items_add=frozenset(['F1']), confidence=0.19018867924528302, lift=1.7744182699773199), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([93]), confidence=0.019473745218500055, lift=1.7744182699773199)]"
"frozenset(['F2', 134, '22H'])",0.0020831263,"[OrderedStatistic(items_base=frozenset([134, '22H']), items_add=frozenset(['F2']), confidence=0.3157564344005022, lift=1.08239369216472), OrderedStatistic(items_base=frozenset(['F2', 134]), items_add=frozenset(['22H']), confidence=0.15372860635696822, lift=0.8584626319467848), OrderedStatistic(items_base=frozenset(['F2', '22H']), items_add=frozenset([134]), confidence=0.03905582731578539, lift=0.8312539697645486)]"
"frozenset(['F0', '18H'])",0.0020789849,"[OrderedStatistic(items_base=frozenset(['18H']), items_add=frozenset(['F0']), confidence=0.08098080335537991, lift=0.9267274266067989), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset(['18H']), confidence=0.023791469194312798, lift=0.9267274266067987)]"
"frozenset([12, '21H'])",0.0020748435,"[OrderedStatistic(items_base=frozenset([12]), items_add=frozenset(['21H']), confidence=0.11855182205395172, lift=0.915416749078552), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([12]), confidence=0.016021233730932814, lift=0.915416749078552)]"
"frozenset([18, 'F3'])",0.0020748435,"[OrderedStatistic(items_base=frozenset([18]), items_add=frozenset(['F3']), confidence=0.3223938223938224, lift=1.1760178552836609), OrderedStatistic(items_base=frozenset(['F3']), items_add=frozenset([18]), confidence=0.007568547473374122, lift=1.1760178552836609)]"
"frozenset(['F0', 139])",0.0020707021,"[OrderedStatistic(items_base=frozenset([139]), items_add=frozenset(['F0']), confidence=0.16600265604249667, lift=1.8996997790827213), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([139]), confidence=0.023696682464454975, lift=1.8996997790827213)]"
"frozenset([25, '00H'])",0.0020624192,"[OrderedStatistic(items_base=frozenset([25]), items_add=frozenset(['00H']), confidence=0.2520242914979757, lift=1.4953139917504292), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([25]), confidence=0.012236774209401186, lift=1.4953139917504292)]"
frozenset([51]),0.0020582778,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([51]), confidence=0.0020582778385183713, lift=1.0)]"
"frozenset(['F2', '23H', 151])",0.0020458536,"[OrderedStatistic(items_base=frozenset(['23H', 151]), items_add=frozenset(['F2']), confidence=0.27262693156732887, lift=0.9345484015328435), OrderedStatistic(items_base=frozenset(['F2', 151]), items_add=frozenset(['23H']), confidence=0.17937545388525777, lift=0.8281273105607794), OrderedStatistic(items_base=frozenset(['F2', '23H']), items_add=frozenset([151]), confidence=0.032384948210305485, lift=0.647280782605182)]"
"frozenset(['F1', 164])",0.0020417122,"[OrderedStatistic(items_base=frozenset([164]), items_add=frozenset(['F1']), confidence=0.10726718885987817, lift=1.000779123328373), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([164]), confidence=0.01904872300142962, lift=1.000779123328373)]"
"frozenset(['F0', '20H', 146])",0.0020417122,"[OrderedStatistic(items_base=frozenset(['20H', 146]), items_add=frozenset(['F0']), confidence=0.21891651865008885, lift=2.5052349885936045), OrderedStatistic(items_base=frozenset(['F0', 146]), items_add=frozenset(['20H']), confidence=0.4659735349716446, lift=3.3495827349109346), OrderedStatistic(items_base=frozenset(['F0', '20H']), items_add=frozenset([146]), confidence=0.09178923850307205, lift=4.136580195204515)]"
frozenset([131]),0.0020334294,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([131]), confidence=0.0020334294139084915, lift=1.0)]"
"frozenset([169, 'F2', '21H'])",0.0020251466,"[OrderedStatistic(items_base=frozenset([169, '21H']), items_add=frozenset(['F2']), confidence=0.313662604233483, lift=1.0752161707642496), OrderedStatistic(items_base=frozenset([169, 'F2']), items_add=frozenset(['21H']), confidence=0.11095983662355345, lift=0.8567940261094852), OrderedStatistic(items_base=frozenset(['F2', '21H']), items_add=frozenset([169]), confidence=0.06482831764549914, lift=1.259855524503244)]"
"frozenset(['F2', 21])",0.0020210052,"[OrderedStatistic(items_base=frozenset([21]), items_add=frozenset(['F2']), confidence=0.30944831959416613, lift=1.0607698614776508), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([21]), confidence=0.006927881885292447, lift=1.0607698614776508)]"
"frozenset(['20H', 135])",0.0020210052,"[OrderedStatistic(items_base=frozenset([135]), items_add=frozenset(['20H']), confidence=0.13016804481194985, lift=0.9356939886419773), OrderedStatistic(items_base=frozenset(['20H']), items_add=frozenset([135]), confidence=0.014527700872257451, lift=0.9356939886419774)]"
"frozenset(['H1', '21H'])",0.0020168638,"[OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset(['H1']), confidence=0.015573534584759043, lift=0.9810717336222952), OrderedStatistic(items_base=frozenset(['H1']), items_add=frozenset(['21H']), confidence=0.1270545264805635, lift=0.981071733622295)]"
"frozenset([26, 'F4'])",0.002008581,"[OrderedStatistic(items_base=frozenset([26]), items_add=frozenset(['F4']), confidence=0.169877408056042, lift=0.9562272060713832), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([26]), confidence=0.011306151945357482, lift=0.9562272060713832)]"
"frozenset(['F2', '21H', 151])",0.0020044396,"[OrderedStatistic(items_base=frozenset(['21H', 151]), items_add=frozenset(['F2']), confidence=0.20251046025104605, lift=0.6941934380190031), OrderedStatistic(items_base=frozenset(['F2', 151]), items_add=frozenset(['21H']), confidence=0.1757443718228032, lift=1.3570381183147757), OrderedStatistic(items_base=frozenset(['F2', '21H']), items_add=frozenset([151]), confidence=0.06416545141190508, lift=1.2824804701369297)]"
"frozenset(['F0', 161])",0.0020002982,"[OrderedStatistic(items_base=frozenset([161]), items_add=frozenset(['F0']), confidence=0.1915906386354621, lift=2.1925233159939914), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([161]), confidence=0.02289099526066351, lift=2.192523315993992)]"
"frozenset(['F2', 107, '17H'])",0.0020002982,"[OrderedStatistic(items_base=frozenset([107, '17H']), items_add=frozenset(['F2']), confidence=0.559675550405562, lift=1.9185334625657102), OrderedStatistic(items_base=frozenset(['F2', 107]), items_add=frozenset(['17H']), confidence=0.23322066634476096, lift=2.678576625678813), OrderedStatistic(items_base=frozenset(['F2', '17H']), items_add=frozenset([107]), confidence=0.04659463631101679, lift=1.9361430497682597)]"
"frozenset([160, 'F4'])",0.0019961568,"[OrderedStatistic(items_base=frozenset([160]), items_add=frozenset(['F4']), confidence=0.305256491450285, lift=1.7182659265578388), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([160]), confidence=0.011236216984870736, lift=1.7182659265578386)]"
"frozenset([128, '20H', 'F3'])",0.0019961568,"[OrderedStatistic(items_base=frozenset([128, '20H']), items_add=frozenset(['F3']), confidence=0.297347316471314, lift=1.0846540135120382), OrderedStatistic(items_base=frozenset([128, 'F3']), items_add=frozenset(['20H']), confidence=0.07304136990453099, lift=0.5250472252278191), OrderedStatistic(items_base=frozenset(['20H', 'F3']), items_add=frozenset([128]), confidence=0.054853761238192786, lift=0.6236267528423647)]"
"frozenset(['23H', 22])",0.001987874,"[OrderedStatistic(items_base=frozenset([22]), items_add=frozenset(['23H']), confidence=0.1690736174709405, lift=0.780566555179595), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([22]), confidence=0.009177469312836986, lift=0.780566555179595)]"
"frozenset(['F0', 135])",0.001987874,"[OrderedStatistic(items_base=frozenset([135]), items_add=frozenset(['F0']), confidence=0.12803414243798347, lift=1.465196026997405), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([135]), confidence=0.02274881516587678, lift=1.4651960269974047)]"
"frozenset(['F3', 142, '22H'])",0.0019837326,"[OrderedStatistic(items_base=frozenset([142, '22H']), items_add=frozenset(['F3']), confidence=0.3566641846612063, lift=1.3010281846821288), OrderedStatistic(items_base=frozenset(['F3', 142]), items_add=frozenset(['22H']), confidence=0.2131731197151758, lift=1.1904170716675582), OrderedStatistic(items_base=frozenset(['F3', '22H']), items_add=frozenset([142]), confidence=0.03854510340387866, lift=1.4266178492204409)]"
"frozenset([93, '22H'])",0.0019795912,"[OrderedStatistic(items_base=frozenset([93]), items_add=frozenset(['22H']), confidence=0.18037735849056605, lift=1.0072765608364025), OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset([93]), confidence=0.011054579093432009, lift=1.0072765608364025)]"
"frozenset([169, 'F3', '21H'])",0.0019754498,"[OrderedStatistic(items_base=frozenset([169, '21H']), items_add=frozenset(['F3']), confidence=0.30596536241180244, lift=1.1160906453569523), OrderedStatistic(items_base=frozenset([169, 'F3']), items_add=frozenset(['21H']), confidence=0.12649164677804295, lift=0.9767253684760118), OrderedStatistic(items_base=frozenset(['F3', '21H']), items_add=frozenset([169]), confidence=0.05432183122651178, lift=1.0556753847306592)]"
"frozenset(['00H', 93])",0.0019713084,"[OrderedStatistic(items_base=frozenset([93]), items_add=frozenset(['00H']), confidence=0.17962264150943397, lift=1.0657395264868164), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([93]), confidence=0.01169619382264049, lift=1.0657395264868164)]"
"frozenset(['21H', 135])",0.0019671669,"[OrderedStatistic(items_base=frozenset([135]), items_add=frozenset(['21H']), confidence=0.12670045345425449, lift=0.9783377024360624), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([135]), confidence=0.015189792459467241, lift=0.9783377024360623)]"
"frozenset([76, 'F5'])",0.0019630255,"[OrderedStatistic(items_base=frozenset([76]), items_add=frozenset(['F5']), confidence=0.034638994446068404, lift=1.2638365299071412), OrderedStatistic(items_base=frozenset(['F5']), items_add=frozenset([76]), confidence=0.07162284678150499, lift=1.2638365299071412)]"
"frozenset(['H2', 151])",0.0019630255,"[OrderedStatistic(items_base=frozenset([151]), items_add=frozenset(['H2']), confidence=0.03923516265209834, lift=2.7014198216784355), OrderedStatistic(items_base=frozenset(['H2']), items_add=frozenset([151]), confidence=0.13515825491873398, lift=2.7014198216784355)]"
"frozenset(['F4', 188])",0.0019588841,"[OrderedStatistic(items_base=frozenset([188]), items_add=frozenset(['F4']), confidence=0.17332356174422867, lift=0.9756253470640938), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([188]), confidence=0.011026412103410495, lift=0.9756253470640938)]"
"frozenset(['F4', '00H', 76])",0.0019547427,"[OrderedStatistic(items_base=frozenset(['00H', 76]), items_add=frozenset(['F4']), confidence=0.2050390964378801, lift=1.1541497163502408), OrderedStatistic(items_base=frozenset(['F4', 76]), items_add=frozenset(['00H']), confidence=0.18715305313243458, lift=1.1104190682745703), OrderedStatistic(items_base=frozenset(['00H', 'F4']), items_add=frozenset([76]), confidence=0.056922334780511334, lift=1.0044354461737348)]"
"frozenset(['F0', '21H', 151])",0.0019547427,"[OrderedStatistic(items_base=frozenset(['21H', 151]), items_add=frozenset(['F0']), confidence=0.19748953974895397, lift=2.2600291102341905), OrderedStatistic(items_base=frozenset(['F0', 151]), items_add=frozenset(['21H']), confidence=0.26472237801458215, lift=2.0440959446424185), OrderedStatistic(items_base=frozenset(['F0', '21H']), items_add=frozenset([151]), confidence=0.10575845843602956, lift=2.1138035268435926)]"
"frozenset(['F2', '23H', 142])",0.0019506013,"[OrderedStatistic(items_base=frozenset(['23H', 142]), items_add=frozenset(['F2']), confidence=0.26094182825484763, lift=0.8944925840109104), OrderedStatistic(items_base=frozenset(['F2', 142]), items_add=frozenset(['23H']), confidence=0.30019120458891013, lift=1.3859005205318458), OrderedStatistic(items_base=frozenset(['F2', '23H']), items_add=frozenset([142]), confidence=0.030877146977841875, lift=1.1428141351713075)]"
